userID,年龄,所在省,所在地,creditedNum,文凭,性别,身高,自我介绍,学历认证,身份认证,手机认证,芝麻信用认证,身份通认证,昵称,照片,恋爱状态,标签,住房,体型,体重,偏爱约会方式,公司性质,公司行业,厨艺状况,本人婚姻状况,要求伴侣婚姻状况,要求伴侣学历,宗教信仰,家中排行,家乡,家务分工,属相,工作状况,希望对方看重,要求伴侣年龄,恋爱类型,想何时结婚,户口,所在地区,所学专业,择偶要求_有无子女,掌握语言,星座,是否吸烟,是否喝酒,是否想要小孩,要求伴侣月收入,月薪,有无子女,期待婚礼形式,母亲工作,毕业学校,民族,父亲工作,父母医保,父母情况,父母经济,生活作息,相貌自评,职业,血型,要求伴侣购房情况,购车,要求伴侣身高
53054274,31,山西,山西太原,3,本科,女,160,所谓成熟不过是善于隐藏所谓沧桑不过是无泪有伤！我喜欢诚实的人。因为我诚实。我希望有人疼，有人爱，有人包容，有人让我撒娇，有人可以吃我做的饭，有人可以夸我乖，有人能陪在我身边，有人乐意带我去他去的各种场合，并把我介绍给他的朋友们~因为我们相互依存着~（百合突然有了红豆才能看，但是我没有红豆哦~所以你要是给我发的不是免费的我就看不了哦~理解万岁）,0,1,1,0,1,樱桃小可爱,无,已经结婚了,身材丰满/无神论,与父母同住,丰满,52,,,科研/教育,,已婚,未婚,不限,无神论,,山西太原,,虎,,,26~30岁,表演者型,,,马达加斯加,,不限,,处女座,不吸烟，但不反感,不喝酒,还没想好,不限,2000以下,没有,,,北京人文大学,汉族,,,,,,7,教育/培训,B型,已购房(无贷款),,196~196厘米
53137432,34,北京,北京丰台,0,本科,女,165,"本人性格开朗,喜欢各项运动,有时也喜欢安静的独处,是个重感情的人.愿意为对方着想,同时依赖性强.",0,0,0,0,0,磁铁娃娃,无,已经结婚了,无神论/身材匀称/自信,与父母同住,匀称,55,,,,,已婚,未婚,不限,无神论,,北京石景山,,猪,,,24~30岁,专家型,,,北京市,,不限,,魔羯座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,8,其它,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,175~180厘米
59362420,27,辽宁,辽宁辽阳,1,大专,女,160,9曾经的天长地久，如今的灰飞烟灭。3看见过各形各色的人，接触的人也不在少数。在酒店打过工，面前还是一名学生，今年毕业。6爱情我有过，不过就像两条平行线，只能相交，却不能重合。7期盼过童话中公主王子般的恋爱，却不现实。4只希望找到一个知我，懂我，疼我，宠我的人。不需要你有很多钱，养的起我就行，当然本人也3不是什么拜金女。不需要你的长相有多帅。只求能带的出去，带的回来。（虽然这句话经常是男0的说，但是这个社会。。。）9本人比较中性，性格也是，异性朋友挺多，不过都擦不出火花，要不也不会等到现在。4PS（照片没P过，都是手机或者相机照的。不信的可以绕行，没人逼你看）,0,0,1,0,0,zy小洋儿,有,正在恋爱中,身材匀称/有神论,,匀称,53,,,其它,,未婚,未婚,不限,其它,,辽宁辽阳,,羊,,,25~30岁,记者型,,,广东省,,不限,,巨蟹座,不吸烟，但不反感,不喝酒,还没想好,"7000-10000,15000-20000",2000以下,没有,,,辽宁信息职业技术学院,汉族,,,,,,6,,AB型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~180厘米
53331470,36,北京,北京海淀,0,本科,女,160,"4月22日我们结婚了,感谢白合让我遇到了相爱的人.希望大家都能在白合遇到自己的另一半:)",0,0,0,0,0,小玄,有,正在恋爱中,有神论/身材苗条,需要时购置,较瘦,40,,,制药业,,未婚,未婚,不限,佛教,,湖北孝感,,狗,,,25~35岁,表演者型,,,北京市,,不限,中文(普通话),双子座,不吸烟，但不反感,兴致时小酌,想,"7000-10000,15000-20000,30000-50000",5000-10000,没有,,,,汉族,,,,,,1,其它,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~190厘米
74869834,30,四川,四川成都,3,本科,女,160,大家好，我是一个小女人，善良，感性的女孩，现在常住地点在四川省成都市，我平时的业余时间喜欢看书，唱歌，我理想中的约会方式是一起看电影，共赴浪漫之旅，一起做饭，彼此相依相偎，希望将来过下雨有人接，一起为小家奋斗，安定、温馨的生活。对于我的另一半，我希望他是一个幽默的男士……希望在百合网能找到牵手一辈子的他。,0,1,1,0,1,绚炫七旬,有,已经结婚了,名校/随和/身材匀称/厨艺不错/自信/工作轻松,,匀称,45,共赴浪漫之旅,私营企业,营销/市场/策划,能做几样可口的小菜,已婚,未婚,不限,无神论,老二,四川成都,看各自闲忙，协商分担,兔,朝九晚五,性格，心灵,26~35岁,记者型,及时闪婚,,四川省,建筑类,不限,"中文(普通话),中文(广东话),英语,日语",狮子座,不吸烟，但不反感,社交需要喝,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,户外婚礼，温馨浪漫,,西南交大,汉族,,,父母健在,,经常熬夜,9,其它,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,175~180厘米
61981589,35,黑龙江,黑龙江牡丹江,1,大专,女,163,我的性格特点是活泼开朗；业余时间我喜欢学习武术瑜珈；我憧憬的生活是能和我爱的人开开心心过每一天，一直到老；我希望我爱人是一个有事业心，肯上进的，爱护我保护我，关心我疼我的人；此外我还想补充我不想再受到伤害。,0,0,1,0,0,青菜萝卜各有所爱,有,已经结婚了,有上进心/身材匀称/慢热型/随和/有神论,,匀称,56,共赴浪漫之旅,,,不太会，但愿为心爱的人学习,已婚,不限,不限,佛教,老大,,一起分工合作,狗,,性格，心灵,28~36岁,教师型,两年以内,,黑龙江省,建筑类,不限,中文(普通话),天蝎座,不吸烟，但不反感,社交需要喝,想,7000-10000,2000以下,没有,旅游结婚，不大操大办,,,汉族,,,父母健在,,偶尔懒散,5,其它,O型,已购房(无贷款),,178~183厘米
75113400,37,湖北,湖北荆州,2,高中,女,160,大家好，我是一个善良，小女人的女孩，现在常住地点在湖北省荆州市，希望将来过一起为小家奋斗的生活。对于我的另一半，我希望他是一个有责任心，体贴的男士……希望在百合网能找到牵手一辈子的他。,0,1,0,0,1,香山丽人,有,已经结婚了,有上进心/随和/身材匀称/看重感觉/无神论,,匀称,51,彼此相依相偎,,,不太会，但愿为心爱的人学习,已婚,"离异,丧偶",不限,无神论,老大,,看各自闲忙，协商分担,猴,,性格，心灵,32~37岁,表演者型,时机成熟时就结婚,,湖北省,,不限,中文(普通话),天秤座,不吸，很反感,不喝酒,视情况而定,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,有，不和我住一起,简单就好，无所谓,,,汉族,,,父母健在,,偶尔熬夜,,其它,A型,已购房(无贷款),,168~175厘米
56514268,30,广东,广东深圳,1,高中,女,162,我是一个活泼可爱又多愁善感的人！不烟不酒..也希望我的另一半跟我一样~一见钟情我相信会有，但不真实！真正爱情是需要考验、需要彼此了解爱护呵护对方才长久！如果你是因为一个人的外表而喜欢，那不是我要的类型。真实、奋斗才是最美,0,0,1,0,0,sasa,有,正在恋爱中,看重感觉/工作忙碌/无神论/身材苗条/厨艺不错/随和,与父母同住,苗条,45,彼此相依相偎,私营企业,旅游,能做几样可口的小菜,未婚,未婚,不限,无神论,老二,广东汕尾,一起分工合作,龙,偶尔加班,性格，心灵,25~32岁,教师型,时机成熟时就结婚,,广东省,,不限,"中文(普通话),中文(广东话)",双子座,不吸，很反感,不喝酒,视情况而定,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,旅游结婚，不大操大办,,,汉族,,,父母健在,,偶尔懒散,7,酒店/旅游/餐饮/娱乐,其它,"与父母同住,需要时购置,已购房(无贷款),住单位房",,175~180厘米
61011054,31,湖北,湖北武汉,0,本科,女,162,我希望能够找到一个适合自己的帅哥，牵起小手，谈场恋爱！O(∩_∩)O~,0,0,1,0,0,熊熊,无,已经结婚了,厨艺不错/工作忙碌/身材匀称/随和/自信/看重感觉,与父母同住,匀称,,共赴浪漫之旅,私营企业,房地产建筑业,色香味俱全,已婚,未婚,不限,无神论,老大,湖北武汉,一起分工合作,兔,偶尔加班,容貌身材,28~31岁,记者型,时机成熟时就结婚,,湖北省,,不限,中文(普通话),白羊座,不吸，很反感,社交需要喝,视情况而定,7000-10000,2000-5000,没有,户外婚礼，温馨浪漫,,江汉大学,汉族,,,父母健在,,偶尔懒散,8,人力资源,,已购房(无贷款),,175~185厘米
53118422,32,重庆,重庆永川,2,本科,女,156,替妈妈征婚。,0,1,1,0,1,蒋洪英,有,,无神论/身材匀称/有房,已购房(无贷款),匀称,45,,,科研/教育,,离异,"离异,丧偶",不限,无神论,,重庆永川,,牛,,,51~60岁,艺术家型,,,重庆市,,不限,,天蝎座,不吸烟，但不反感,不喝酒,不想,"4000-5000,7000-10000,15000-20000,30000-50000",2000以下,有，和我住一起,,,,汉族,,,,,,7,教育/培训,B型,已购房(无贷款),,167~180厘米
73222707,33,湖南,湖南长沙,4,大专,女,162,我是众多平凡女孩子中的一个，但我有着与别人不同的人生小插曲，我曾经经历过，经历所以让我变得更懂得珍惜，我活泼开朗，能静能动的我喜欢看书，听音乐，我向往的生活很简单，有个自己爱的人和爱自己的人在一起一辈子慢慢变老，在我孤单的时候能有个人陪陪我，在我无助的时候能有个人帮帮我，也许就这样就好.......我觉得爱情，如果爱，请深爱，如果不爱，请放手，我希望我能找到那个这辈子最爱我的人，我想我会让你成为这个世界上最幸福的男人....如果您不是诚心找另一半的请您绕道行走，我玩不起感情，谢谢,0,1,1,0,1,吧,无,正在约会中,无神论/工作轻松/身材苗条,,苗条,45,,私营企业,文化/娱乐/体育,,离异,不限,不限,无神论,,,,牛,轻松稳定,,28~35岁,主人型,,,湖南省,管理类,不限,中文(普通话),双子座,不吸烟，但不反感,不喝酒,,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,5,其它,O型,已购房(无贷款),需要时购置,172~178厘米
3428401,32,山东,山东菏泽,0,本科,女,168,生命中，不断地有人离开或进入。于是，看见的，看不见的；记住的，遗忘了。生命中，不断地有得到和失落。于是，看不见的，看见了；遗忘的，记住了。然而，看不见的，是不是就等于不存在？记住的，是不是永远不会消失,0,0,0,0,0,水美鱼,有,已经结婚了,自信/身材匀称/无神论,与父母同住,匀称,55,,,邮电通信,,已婚,未婚,不限,无神论,,北京东城,,牛,,,22~30岁,公务员型,,,山东省,,不限,,魔羯座,不吸烟，但不反感,不喝酒,想,4000-5000,2000以下,没有,,,,汉族,,,,,,8,生产/营运,O型,与父母同住,,175~178厘米
6247559,32,四川,四川成都,0,本科,女,160,"人海茫茫中,希望能认识我命中的你~~~~~我是一个活泼开朗的女孩,想寻找自己的幸福!",0,0,0,0,0,美丽~心情,无,已经结婚了,在校生/无神论/身材匀称,,匀称,47,,,,,已婚,不限,不限,无神论,,四川成都,,牛,,,21~30岁,照顾者型,,,四川省,,不限,,水瓶座,,,想,"4000-5000,7000-10000,15000-20000,30000-50000",,没有,,,,汉族,,,,,,7,,O型,已购房(无贷款),,171~177厘米
81539271,29,浙江,浙江杭州,2,高中,女,162,重庆人，很普通，要联系我就不要红豆查看哟。大家好，我是一个开朗，直率的女孩，现在常住地点在浙江省杭州市，我平时的业余时间喜欢运动，我的家庭是高知家庭，我想时机成熟就结婚，我理想中的约会方式是体贴，牵手漫步在公园，希望将来过共同下厨的生活。对于我的另一半，我希望他是一个责任心，专注，成熟稳重的男士……希望在百合网能找到牵手一辈子的他。,0,1,0,0,1,唐唐,有,,工作轻松/厨艺不错/看重感觉/随和/早起鸟/身材匀称,,匀称,52,,私营企业,计算机/网络,能做几样可口的小菜,未婚,未婚,不限,无神论,老大,,一起分工合作,龙,朝九晚五,教育程度,24~29岁,主人型,时机成熟时就结婚,,浙江省,,不限,中文(普通话),狮子座,不吸，很反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,户外婚礼，温馨浪漫,,,汉族,,,父母健在,,早睡早起,7,其它,,"与父母同住,已购房(无贷款)",需要时购置,162~182厘米
60996302,37,河北,河北衡水,1,初中,女,167,我的性格特点是安静的时候我会自己听着音乐待上很久。跟朋友们在一起的时候我会比谁都能玩。；业余时间我喜欢听听歌，或是去旅游。；我憧憬的生活是跟自己心爱的人同甘共苦，生死与共。过最平淡而安宁的日子。；我希望我爱人是让我有安全感，是可以依靠一生的好男人。【真的想寂寞的时候有个伴，日子再忙也有人一起吃早餐，虽然这种想法明明就是太简单，】但却是我最想过的。,0,0,1,0,0,青涩沉淀,有,已经结婚了,自由职业/自信/无神论/身材匀称/看重感觉/厨艺不错,租房,匀称,59,彼此相依相偎,,,能做几样可口的小菜,已婚,不限,不限,无神论,老二,河北衡水,看各自闲忙，协商分担,鸡,,性格，心灵,28~40岁,记者型,时机成熟时就结婚,,河北省,社会学类,不限,中文(普通话),金牛座,不吸，很反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,有，不和我住一起,简单就好，无所谓,,,汉族,,,父母健在,,偶尔懒散,8,自由职业/兼职,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,173~187厘米
7301592,44,河南,河南郑州,0,本科,女,162,我是一个充满自信和开朗大方的善良美丽女子，想在这里结识真诚善良、责任心强、可以共同创造幸福生活的你...我想有个家，有个溢满“爱”的家...,0,0,0,0,0,慧慧,有,已经结婚了,身材匀称/无神论/自信,,匀称,48,,,计算机/网络,,已婚,不限,不限,无神论,,河南郑州,,虎,,,27~35岁,照顾者型,,,河南省,,不限,,白羊座,不吸烟，但不反感,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,8,其它,B型,已购房(无贷款),,174~185厘米
76827382,39,四川,四川成都,2,大专,女,155,真正的默契，只要一个眼神就够了。我是个完美型人格的女子，绝对的宁缺毋滥，所以也希望能遇到一样洁身自好的你。我与你的互动存在的多个角色希望你能习惯并且喜欢，爱情里我是个温柔的小女人，不过我更愿意做你的红颜知己，能把你捧在手心里我会很开心，同时，我具备一颗强大而安定的心，如果你需要，这个港湾随时待你停靠。性格温顺善于引导，能平衡与长辈的关系，平静的处理事情，具备基本的人际相处之道。相信门当户对，相信感情无论最初怎样都是需要后天培养的。相信并崇尚规律和规则。对你的要求如下：无须才高八斗，无须腰缠万贯，有创造幸福的愿望和能力。具备正确的价值观和人生观。诚信、担当、执着而不固执。勤于思，敏于行。-------------------------相信婚姻里应该有100%的爱情。这一世，若有缘，到白头,0,1,0,0,1,flamingoface,有,已经结婚了,厨艺不错/看重感觉/身材匀称/随和/有神论,,匀称,50,共赴浪漫之旅,,商业/贸易,能做几样可口的小菜,已婚,不限,不限,佛教,老二,北京朝阳,一起分工合作,马,,性格，心灵,38~43岁,照顾者型,时机成熟时就结婚,,四川省,,不限,中文(普通话),狮子座,不吸，很反感,社交需要喝,视情况而定,"4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,简单就好，无所谓,,,汉族,,,父母健在,,偶尔熬夜,5,人力资源,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,165~180厘米
